tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2023-406,Strasbourg,Clay,32,I,20230522,280,215020,,,Anna Blinkova,R,179.0,RUS,24.6,203281,,,Amandine Hesse,R,164.0,FRA,30.3,4-6 6-0 6-4,3,R32,129.0,2.0,3.0,71.0,43.0,28.0,15.0,13.0,2.0,6.0,1.0,6.0,103.0,59.0,32.0,20.0,13.0,6.0,13.0,66.0,821.0,691.0,44.0
2023-406,Strasbourg,Clay,32,I,20230522,279,215613,,,Emma Navarro,R,,USA,22.0,206124,,,Tereza Martincova,R,178.0,CZE,28.5,6-2 6-3,3,R32,84.0,5.0,2.0,78.0,47.0,26.0,17.0,9.0,6.0,9.0,0.0,2.0,46.0,33.0,13.0,5.0,8.0,0.0,6.0,82.0,745.0,91.0,683.0
2023-406,Strasbourg,Clay,32,I,20230522,278,213525,8.0,,Jil Teichmann,L,170.0,SUI,25.8,202628,,,Maryna Zanevska,R,175.0,BEL,29.7,4-6 6-3 6-4,3,R32,153.0,2.0,3.0,102.0,61.0,44.0,18.0,15.0,10.0,13.0,8.0,8.0,98.0,58.0,41.0,18.0,14.0,10.0,14.0,75.0,768.0,88.0,717.0
2023-406,Strasbourg,Clay,32,I,20230522,277,216262,,,Clara Burel,R,176.0,FRA,22.1,201514,5.0,,Sorana Cirstea,R,176.0,ROU,33.1,7-6(5) 7-5,3,R32,119.0,1.0,3.0,74.0,45.0,30.0,14.0,12.0,6.0,10.0,2.0,1.0,87.0,56.0,32.0,16.0,12.0,11.0,16.0,122.0,566.0,31.0,1327.0
2023-406,Strasbourg,Clay,32,I,20230522,276,201466,,,Kaia Kanepi,R,181.0,EST,37.9,216133,,,Xin Yu Wang,R,182.0,CHN,21.6,6-3 6-2,3,R32,74.0,3.0,4.0,50.0,31.0,25.0,13.0,9.0,3.0,4.0,0.0,6.0,50.0,23.0,11.0,13.0,8.0,5.0,9.0,76.0,768.0,78.0,763.0
2023-406,Strasbourg,Clay,32,I,20230522,275,214040,,,Kimberly Birrell,R,170.0,AUS,25.0,216116,,Q,Elena Malygina,U,,EST,22.9,6-2 6-3,3,R32,86.0,1.0,1.0,40.0,26.0,14.0,8.0,8.0,0.0,3.0,0.0,3.0,71.0,46.0,22.0,9.0,9.0,9.0,16.0,111.0,590.0,362.0,150.0
2023-406,Strasbourg,Clay,32,I,20230522,274,211095,4.0,,Bernarda Pera,L,175.0,USA,28.4,214453,,LL,Sophie Chang,R,,USA,25.9,6-4 4-6 6-1,3,R32,124.0,11.0,5.0,91.0,64.0,42.0,13.0,13.0,8.0,11.0,7.0,9.0,98.0,64.0,41.0,9.0,14.0,5.0,11.0,38.0,1237.0,259.0,264.0
2023-406,Strasbourg,Clay,32,I,20230522,273,219875,6.0,,Varvara Gracheva,R,,FRA,22.8,222296,,LL,Zhuoxuan Bai,R,,CHN,20.5,6-3 3-6 7-6(3),3,R32,148.0,2.0,2.0,102.0,74.0,46.0,14.0,15.0,6.0,10.0,3.0,2.0,96.0,52.0,36.0,21.0,15.0,3.0,7.0,44.0,1102.0,209.0,337.0
2023-406,Strasbourg,Clay,32,I,20230522,272,221911,,,Selena Janicijevic,R,183.0,FRA,20.8,206219,,,Oceane Dodin,R,,FRA,26.5,2-6 6-1 6-4,3,R32,116.0,6.0,4.0,71.0,40.0,29.0,13.0,13.0,5.0,9.0,6.0,8.0,86.0,48.0,32.0,14.0,12.0,8.0,13.0,188.0,369.0,121.0,567.0
2023-406,Strasbourg,Clay,32,I,20230522,271,202494,,WC,Elina Svitolina,R,174.0,UKR,28.6,211635,,,Louisa Chirico,R,175.0,USA,27.0,6-4 7-6(1),3,R32,113.0,1.0,4.0,82.0,55.0,31.0,12.0,11.0,10.0,15.0,1.0,7.0,87.0,55.0,28.0,12.0,11.0,5.0,11.0,508.0,87.0,242.0,284.0
2023-406,Strasbourg,Clay,32,I,20230522,270,203562,,LL,Erin Routliffe,R,188.0,CAN,28.1,201444,,Q,Su Wei Hsieh,R,169.0,TPE,37.3,7-6(2) 1-6 6-1,3,R32,129.0,3.0,4.0,101.0,71.0,41.0,14.0,13.0,6.0,11.0,1.0,2.0,77.0,50.0,30.0,12.0,13.0,1.0,6.0,858.0,23.0,,
2023-520,Roland Garros,Clay,128,G,20230529,100,216347,1.0,,Iga Swiatek,R,176.0,POL,21.9,213710,,,Cristina Bucsa,R,,ESP,25.4,6-4 6-0,3,R128,74.0,1.0,3.0,50.0,32.0,22.0,9.0,8.0,2.0,4.0,1.0,2.0,48.0,29.0,12.0,7.0,8.0,2.0,8.0,1.0,8940.0,70.0,820.0
2023-520,Roland Garros,Clay,128,G,20230529,101,214906,,,Claire Liu,R,170.0,USA,23.0,213837,,Q,Ylena In Albon,R,,SUI,24.2,6-1 6-4,3,R128,73.0,1.0,2.0,47.0,33.0,27.0,6.0,9.0,0.0,2.0,1.0,2.0,51.0,36.0,20.0,4.0,8.0,4.0,9.0,102.0,659.0,149.0,463.0
2023-520,Roland Garros,Clay,128,G,20230529,102,202490,,,Rebecca Peterson,R,173.0,SWE,27.8,211539,,Q,Fiona Ferro,R,170.0,FRA,26.2,6-2 6-0,3,R128,69.0,2.0,2.0,43.0,34.0,28.0,4.0,7.0,1.0,1.0,0.0,2.0,59.0,48.0,23.0,4.0,7.0,4.0,9.0,87.0,730.0,465.0,103.0
2023-520,Roland Garros,Clay,128,G,20230529,103,216133,,,Xin Yu Wang,R,182.0,CHN,21.6,213631,31.0,,Marie Bouzkova,R,180.0,CZE,24.8,6-4 7-6(5),3,R128,109.0,3.0,5.0,71.0,35.0,23.0,14.0,11.0,5.0,9.0,1.0,5.0,75.0,42.0,24.0,16.0,11.0,2.0,7.0,80.0,763.0,33.0,1318.0
2023-520,Roland Garros,Clay,128,G,20230529,104,215370,,,Bianca Andreescu,R,170.0,CAN,22.9,201458,18.0,,Victoria Azarenka,R,180.0,BLR,33.8,2-6 6-3 6-4,3,R128,150.0,5.0,4.0,104.0,66.0,42.0,18.0,14.0,12.0,16.0,0.0,3.0,86.0,59.0,34.0,14.0,13.0,3.0,7.0,42.0,1142.0,18.0,2087.0
2023-520,Roland Garros,Clay,128,G,20230529,105,215613,,WC,Emma Navarro,R,,USA,22.0,222965,,LL,Erika Andreeva,R,,RUS,18.9,6-2 3-6 6-4,3,R128,122.0,0.0,1.0,79.0,57.0,34.0,14.0,14.0,2.0,6.0,1.0,3.0,89.0,66.0,38.0,7.0,13.0,6.0,11.0,75.0,790.0,147.0,469.0
2023-520,Roland Garros,Clay,128,G,20230529,106,201616,,,Lauren Davis,R,157.0,USA,29.6,202684,,,Lin Zhu,R,173.0,CHN,29.3,6-3 6-3,3,R128,84.0,2.0,2.0,51.0,34.0,21.0,6.0,9.0,1.0,5.0,2.0,3.0,63.0,45.0,20.0,5.0,9.0,8.0,15.0,52.0,1021.0,40.0,1175.0
2023-520,Roland Garros,Clay,128,G,20230529,107,201615,,,Lesia Tsurenko,R,174.0,UKR,33.9,206252,13.0,,Barbora Krejcikova,R,178.0,CZE,27.4,6-2 6-4,3,R128,88.0,0.0,6.0,62.0,47.0,32.0,5.0,9.0,1.0,3.0,0.0,6.0,56.0,35.0,16.0,10.0,9.0,3.0,8.0,66.0,883.0,13.0,2680.0
2023-520,Roland Garros,Clay,128,G,20230529,108,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,28.7,206368,11.0,,Veronika Kudermetova,R,175.0,RUS,26.0,6-3 6-1,3,R128,79.0,1.0,1.0,46.0,27.0,18.0,9.0,8.0,0.0,3.0,2.0,4.0,54.0,28.0,13.0,8.0,8.0,3.0,10.0,100.0,666.0,11.0,2950.0
2023-520,Roland Garros,Clay,128,G,20230529,109,211901,,LL,Aliona Bolsova,R,172.0,MDA,25.5,201568,,,Kristina Kucova,R,163.0,SVK,33.0,6-2 6-1,3,R128,70.0,0.0,2.0,37.0,28.0,18.0,5.0,7.0,0.0,2.0,1.0,2.0,56.0,35.0,18.0,3.0,8.0,4.0,11.0,131.0,531.0,451.0,112.0
2023-520,Roland Garros,Clay,128,G,20230529,110,215037,,Q,Kayla Day,L,173.0,USA,23.6,201540,,WC,Kristina Mladenovic,R,184.0,FRA,30.0,7-5 6-1,3,R128,100.0,6.0,5.0,73.0,52.0,37.0,9.0,10.0,6.0,7.0,0.0,5.0,57.0,40.0,24.0,5.0,9.0,0.0,4.0,138.0,509.0,166.0,420.0
2023-520,Roland Garros,Clay,128,G,20230529,111,201619,20.0,,Madison Keys,R,178.0,USA,28.2,201466,,,Kaia Kanepi,R,181.0,EST,37.9,6-1 3-6 6-1,3,R128,102.0,7.0,0.0,74.0,47.0,36.0,14.0,12.0,2.0,3.0,0.0,6.0,74.0,41.0,25.0,16.0,11.0,7.0,11.0,20.0,1861.0,74.0,797.0
2023-520,Roland Garros,Clay,128,G,20230529,112,220348,,WC,Diane Parry,R,170.0,FRA,20.7,211843,25.0,,Anhelina Kalinina,R,179.0,UKR,26.3,6-2 6-3,3,R128,83.0,0.0,0.0,50.0,33.0,25.0,11.0,8.0,2.0,2.0,3.0,1.0,57.0,43.0,23.0,8.0,9.0,3.0,7.0,79.0,764.0,26.0,1657.0
2023-520,Roland Garros,Clay,128,G,20230529,113,259799,,Q,Mirra Andreeva,R,,RUS,16.0,201590,,,Alison Riske Amritraj,R,173.0,USA,32.9,6-2 6-1,3,R128,57.0,1.0,0.0,41.0,23.0,15.0,16.0,8.0,3.0,4.0,1.0,1.0,36.0,25.0,9.0,4.0,7.0,1.0,6.0,143.0,481.0,85.0,741.0
2023-520,Roland Garros,Clay,128,G,20230529,114,211814,,,Julia Grabher,R,170.0,AUT,26.9,201551,,Q,Arantxa Rus,L,180.0,NED,32.4,6-2 6-3,3,R128,86.0,1.0,9.0,71.0,48.0,35.0,8.0,8.0,6.0,7.0,1.0,3.0,57.0,36.0,18.0,8.0,9.0,1.0,6.0,61.0,929.0,114.0,586.0
2023-520,Roland Garros,Clay,128,G,20230529,115,221103,6.0,,Coco Gauff,R,175.0,USA,19.2,214119,,,Rebeka Masarova,R,186.0,ESP,23.8,3-6 6-1 6-2,3,R128,107.0,1.0,3.0,59.0,41.0,34.0,10.0,12.0,1.0,3.0,1.0,3.0,93.0,55.0,28.0,21.0,12.0,11.0,16.0,6.0,4305.0,71.0,816.0
2023-520,Roland Garros,Clay,128,G,20230529,116,214981,4.0,,Elena Rybakina,R,184.0,KAZ,23.9,259104,,Q,Brenda Fruhvirtova,R,,CZE,16.1,6-4 6-2,3,R128,81.0,9.0,1.0,70.0,39.0,30.0,13.0,9.0,5.0,7.0,0.0,6.0,53.0,29.0,17.0,8.0,9.0,3.0,8.0,4.0,5090.0,146.0,477.0
2023-520,Roland Garros,Clay,128,G,20230529,117,222328,,,Linda Noskova,R,,CZE,18.5,203575,,,Danka Kovinic,R,169.0,MNE,28.5,6-3 2-1 RET,3,R128,58.0,2.0,2.0,43.0,30.0,24.0,7.0,6.0,4.0,4.0,2.0,1.0,35.0,18.0,14.0,8.0,6.0,2.0,4.0,50.0,1050.0,68.0,852.0
2023-520,Roland Garros,Clay,128,G,20230529,118,204427,,,Sara Sorribes Tormo,R,176.0,ESP,26.6,216262,,WC,Clara Burel,R,176.0,FRA,22.1,7-6(0) 6-2,3,R128,129.0,0.0,9.0,98.0,58.0,35.0,15.0,10.0,11.0,15.0,0.0,1.0,63.0,51.0,22.0,5.0,10.0,1.0,7.0,132.0,529.0,96.0,675.0
2023-520,Roland Garros,Clay,128,G,20230529,119,201549,,,Petra Martic,R,181.0,CRO,32.3,201603,32.0,,Shelby Rogers,R,175.0,USA,30.6,3-6 6-3 6-2,3,R128,122.0,3.0,0.0,81.0,45.0,31.0,18.0,13.0,5.0,8.0,3.0,3.0,80.0,52.0,31.0,13.0,13.0,4.0,9.0,38.0,1270.0,34.0,1303.0
2023-520,Roland Garros,Clay,128,G,20230529,120,206420,23.0,,Ekaterina Alexandrova,R,175.0,RUS,28.5,202600,,,Viktoriya Tomova,R,170.0,BUL,28.2,6-1 2-6 6-1,3,R128,93.0,5.0,1.0,81.0,50.0,24.0,21.0,11.0,6.0,10.0,0.0,6.0,70.0,47.0,26.0,5.0,11.0,4.0,11.0,23.0,1725.0,72.0,809.0
2023-520,Roland Garros,Clay,128,G,20230529,121,204431,,,Anna Lena Friedsam,R,,GER,29.3,211702,,LL,Nao Hibino,R,163.0,JPN,28.4,6-3 3-6 6-4,3,R128,151.0,6.0,12.0,113.0,66.0,44.0,21.0,14.0,9.0,13.0,1.0,5.0,111.0,77.0,47.0,14.0,14.0,14.0,19.0,91.0,698.0,113.0,589.0
2023-520,Roland Garros,Clay,128,G,20230529,122,223670,,,Diana Shnaider,L,,RUS,19.1,201606,,,Rebecca Marino,R,183.0,CAN,32.4,6-3 7-5,3,R128,75.0,0.0,7.0,66.0,38.0,27.0,11.0,10.0,4.0,7.0,4.0,5.0,59.0,28.0,19.0,11.0,11.0,2.0,8.0,108.0,616.0,81.0,758.0
2023-520,Roland Garros,Clay,128,G,20230529,123,206242,14.0,,Beatriz Haddad Maia,L,185.0,BRA,26.9,213583,,,Tatjana Maria,R,172.0,GER,35.8,6-0 6-1,3,R128,65.0,0.0,2.0,48.0,32.0,18.0,11.0,6.0,6.0,7.0,1.0,6.0,43.0,20.0,7.0,6.0,7.0,5.0,12.0,14.0,2420.0,67.0,855.0
2023-520,Roland Garros,Clay,128,G,20230529,124,220714,,,Elisabetta Cocciaretto,R,,ITA,22.3,201520,10.0,,Petra Kvitova,L,183.0,CZE,33.2,6-3 6-4,3,R128,87.0,4.0,5.0,73.0,47.0,30.0,12.0,10.0,4.0,7.0,4.0,7.0,55.0,35.0,24.0,4.0,9.0,5.0,10.0,44.0,1115.0,10.0,3162.0
2023-520,Roland Garros,Clay,128,G,20230529,125,215899,,Q,Simona Waltert,R,,SUI,22.4,216097,,Q,Elizabeth Mandlik,R,,USA,22.0,6-1 4-6 6-2,3,R128,120.0,2.0,4.0,82.0,56.0,34.0,14.0,13.0,3.0,7.0,2.0,6.0,94.0,57.0,33.0,11.0,12.0,10.0,17.0,128.0,540.0,119.0,574.0
2023-520,Roland Garros,Clay,128,G,20230529,126,211095,,,Bernarda Pera,L,175.0,USA,28.4,204426,,,Anett Kontaveit,R,174.0,EST,27.4,7-6(6) 6-2,3,R128,87.0,3.0,4.0,73.0,54.0,35.0,9.0,10.0,4.0,6.0,4.0,3.0,64.0,40.0,25.0,7.0,10.0,3.0,7.0,36.0,1284.0,78.0,779.0
2023-520,Roland Garros,Clay,128,G,20230529,127,202499,22.0,,Donna Vekic,R,179.0,CRO,26.9,215035,,Q,Dayana Yastremska,R,175.0,UKR,23.0,6-2 7-5,3,R128,86.0,5.0,5.0,56.0,30.0,21.0,13.0,10.0,3.0,6.0,0.0,3.0,62.0,40.0,18.0,11.0,10.0,1.0,7.0,22.0,1813.0,144.0,480.0
2023-520,Roland Garros,Clay,128,G,20230529,128,211148,,,Jasmine Paolini,R,160.0,ITA,27.3,201514,30.0,,Sorana Cirstea,R,176.0,ROU,33.1,7-5 2-6 6-2,3,R128,133.0,0.0,2.0,92.0,65.0,44.0,12.0,14.0,9.0,13.0,2.0,3.0,107.0,67.0,42.0,15.0,14.0,11.0,16.0,53.0,1005.0,32.0,1327.0
2023-520,Roland Garros,Clay,128,G,20230529,129,215337,,Q,Olga Danilovic,L,,SRB,22.3,203462,,,Kateryna Baindl,R,175.0,UKR,29.2,6-3 6-2,3,R128,96.0,1.0,2.0,66.0,40.0,22.0,14.0,9.0,2.0,5.0,0.0,3.0,51.0,36.0,18.0,4.0,8.0,5.0,11.0,105.0,625.0,83.0,748.0
2023-520,Roland Garros,Clay,128,G,20230529,130,206219,,,Oceane Dodin,R,,FRA,26.5,221911,,WC,Selena Janicijevic,R,183.0,FRA,20.8,0-6 6-2 6-1,3,R128,106.0,2.0,6.0,65.0,40.0,28.0,10.0,10.0,3.0,6.0,5.0,1.0,88.0,44.0,26.0,18.0,11.0,10.0,15.0,122.0,567.0,179.0,398.0
2023-520,Roland Garros,Clay,128,G,20230529,131,202460,7.0,,Ons Jabeur,R,167.0,TUN,28.7,214459,,,Lucia Bronzetti,R,,ITA,24.4,6-4 6-1,3,R128,71.0,5.0,4.0,49.0,29.0,22.0,9.0,8.0,4.0,6.0,0.0,1.0,62.0,42.0,24.0,5.0,9.0,7.0,13.0,7.0,3541.0,65.0,902.0
2023-520,Roland Garros,Clay,128,G,20230529,132,214096,,,Karolina Muchova,R,178.0,CZE,26.7,206289,8.0,,Maria Sakkari,R,172.0,GRE,27.8,7-6(5) 7-5,3,R128,127.0,0.0,1.0,76.0,49.0,32.0,17.0,12.0,4.0,7.0,2.0,5.0,83.0,42.0,22.0,26.0,12.0,6.0,10.0,43.0,1125.0,8.0,3391.0
2023-520,Roland Garros,Clay,128,G,20230529,133,206408,,,Nadia Podoroska,R,170.0,ARG,26.2,211316,,WC,Jessika Ponchet,R,,FRA,26.6,6-0 6-2,3,R128,62.0,2.0,1.0,42.0,23.0,18.0,12.0,7.0,2.0,2.0,2.0,0.0,43.0,24.0,12.0,5.0,7.0,2.0,7.0,103.0,639.0,123.0,566.0
2023-520,Roland Garros,Clay,128,G,20230529,134,201506,,,Sara Errani,R,164.0,ITA,36.0,213525,,,Jil Teichmann,L,170.0,SUI,25.8,3-6 6-4 6-2,3,R128,139.0,0.0,2.0,84.0,61.0,39.0,8.0,13.0,6.0,10.0,3.0,7.0,100.0,51.0,30.0,24.0,14.0,6.0,12.0,73.0,802.0,77.0,785.0
2023-520,Roland Garros,Clay,128,G,20230529,135,201593,27.0,,Irina Camelia Begu,R,181.0,ROU,32.7,214388,,,Anna Bondar,R,,HUN,26.0,6-4 6-2,3,R128,100.0,3.0,4.0,62.0,42.0,30.0,8.0,9.0,9.0,11.0,2.0,3.0,67.0,36.0,21.0,11.0,9.0,6.0,11.0,27.0,1452.0,104.0,635.0
2023-520,Roland Garros,Clay,128,G,20230529,136,220367,,,Leylah Fernandez,L,168.0,CAN,20.7,202663,21.0,,Magda Linette,R,171.0,POL,31.2,6-3 1-6 6-3,3,R128,132.0,2.0,9.0,86.0,48.0,33.0,20.0,13.0,3.0,6.0,5.0,6.0,87.0,45.0,32.0,19.0,12.0,10.0,13.0,49.0,1052.0,21.0,1825.0
2023-520,Roland Garros,Clay,128,G,20230529,137,220704,,Q,Clara Tauson,R,182.0,DEN,20.4,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,29.1,6-2 6-0,3,R128,69.0,2.0,2.0,47.0,32.0,20.0,10.0,7.0,3.0,4.0,1.0,4.0,50.0,29.0,14.0,5.0,7.0,5.0,11.0,127.0,541.0,51.0,1034.0
2023-520,Roland Garros,Clay,128,G,20230529,138,206417,,WC,Leolia Jeanjean,R,,FRA,27.7,214040,,WC,Kimberly Birrell,R,170.0,AUS,25.0,6-4 6-7(6) 6-3,3,R128,191.0,2.0,6.0,112.0,67.0,37.0,21.0,16.0,6.0,13.0,2.0,10.0,112.0,64.0,34.0,16.0,15.0,11.0,20.0,124.0,561.0,110.0,607.0
2023-520,Roland Garros,Clay,128,G,20230529,139,220589,,LL,Elina Avanesyan,R,,ARM,20.6,202505,12.0,,Belinda Bencic,R,175.0,SUI,26.2,6-3 2-6 6-4,3,R128,139.0,2.0,6.0,87.0,53.0,33.0,14.0,14.0,7.0,13.0,0.0,7.0,87.0,51.0,32.0,13.0,13.0,8.0,14.0,134.0,522.0,12.0,2750.0
2023-520,Roland Garros,Clay,128,G,20230529,140,214643,15.0,,Liudmila Samsonova,R,180.0,RUS,24.5,220465,,,Katie Volynets,R,,USA,21.4,6-0 6-1,3,R128,68.0,3.0,2.0,43.0,23.0,18.0,13.0,7.0,4.0,4.0,0.0,3.0,42.0,20.0,9.0,8.0,6.0,4.0,9.0,15.0,2236.0,92.0,690.0
2023-520,Roland Garros,Clay,128,G,20230529,141,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,31.9,222258,,,Linda Fruhvirtova,R,,CZE,18.0,6-2 6-2,3,R128,71.0,0.0,1.0,42.0,29.0,23.0,5.0,8.0,0.0,2.0,1.0,11.0,48.0,27.0,15.0,5.0,8.0,5.0,11.0,333.0,179.0,59.0,963.0
2023-520,Roland Garros,Clay,128,G,20230529,142,210886,,,Mayar Sherif,R,180.0,EGY,27.0,201483,,,Madison Brengle,R,168.0,USA,33.1,6-3 6-1,3,R128,66.0,0.0,2.0,47.0,33.0,24.0,9.0,8.0,1.0,2.0,1.0,3.0,50.0,36.0,16.0,7.0,8.0,3.0,8.0,54.0,990.0,95.0,677.0
2023-520,Roland Garros,Clay,128,G,20230529,143,215713,24.0,,Anastasia Potapova,R,175.0,RUS,22.1,203501,,Q,Taylor Townsend,L,170.0,USA,27.1,6-1 6-2,3,R128,71.0,2.0,5.0,54.0,32.0,26.0,10.0,7.0,5.0,5.0,0.0,2.0,59.0,39.0,19.0,9.0,8.0,4.0,9.0,25.0,1665.0,109.0,609.0
2023-520,Roland Garros,Clay,128,G,20230529,144,210722,28.0,,Elise Mertens,R,179.0,BEL,27.5,214149,,LL,Viktoria Hruncakova,R,,SVK,25.0,6-1 6-4,3,R128,91.0,6.0,11.0,54.0,25.0,20.0,8.0,8.0,7.0,11.0,1.0,8.0,65.0,34.0,18.0,7.0,9.0,5.0,13.0,28.0,1439.0,136.0,520.0
2023-520,Roland Garros,Clay,128,G,20230529,145,215785,,LL,Camila Osorio,R,162.0,COL,21.4,202536,,,Ana Bogdan,R,171.0,ROU,30.5,3-6 6-3 7-5,3,R128,129.0,1.0,4.0,91.0,72.0,41.0,10.0,15.0,4.0,10.0,3.0,2.0,84.0,45.0,28.0,18.0,15.0,7.0,14.0,86.0,739.0,63.0,918.0
2023-520,Roland Garros,Clay,128,G,20230529,146,202429,,,Camila Giorgi,R,168.0,ITA,31.4,201427,,,Alize Cornet,R,173.0,FRA,33.3,6-3 6-4,3,R128,103.0,0.0,7.0,50.0,23.0,12.0,15.0,9.0,2.0,6.0,0.0,6.0,77.0,45.0,23.0,10.0,10.0,8.0,15.0,37.0,1278.0,62.0,920.0
2023-520,Roland Garros,Clay,128,G,20230529,147,202468,3.0,,Jessica Pegula,R,170.0,USA,29.2,203389,,,Danielle Collins,R,178.0,USA,29.4,6-4 6-2,3,R128,83.0,0.0,3.0,54.0,32.0,25.0,6.0,9.0,3.0,6.0,3.0,5.0,63.0,40.0,22.0,5.0,9.0,4.0,10.0,3.0,5205.0,46.0,1073.0
2023-520,Roland Garros,Clay,128,G,20230529,148,201614,5.0,,Caroline Garcia,R,177.0,FRA,29.6,216016,,,Xiyu Wang,L,,CHN,22.1,7-6(4) 4-6 6-4,3,R128,158.0,6.0,6.0,99.0,56.0,41.0,28.0,16.0,2.0,4.0,5.0,9.0,119.0,81.0,54.0,21.0,16.0,5.0,7.0,5.0,5025.0,64.0,909.0
2023-520,Roland Garros,Clay,128,G,20230529,149,215020,,,Anna Blinkova,R,179.0,RUS,24.7,204434,,,Ysaline Bonaventure,L,178.0,BEL,28.7,6-2 6-0,3,R128,56.0,2.0,1.0,42.0,22.0,19.0,12.0,7.0,0.0,0.0,0.0,5.0,51.0,32.0,17.0,5.0,7.0,1.0,6.0,56.0,983.0,84.0,746.0
2023-520,Roland Garros,Clay,128,G,20230529,150,204411,,Q,Storm Hunter,L,166.0,AUS,28.7,203463,,,Nuria Parrizas Diaz,R,167.0,ESP,31.8,4-6 6-2 6-4,3,R128,129.0,1.0,1.0,92.0,63.0,39.0,16.0,14.0,7.0,11.0,1.0,4.0,90.0,59.0,38.0,9.0,14.0,9.0,15.0,204.0,346.0,94.0,679.0
2023-520,Roland Garros,Clay,128,G,20230529,151,202494,,,Elina Svitolina,R,174.0,UKR,28.7,203354,26.0,,Martina Trevisan,L,160.0,ITA,29.5,6-2 6-2,3,R128,71.0,2.0,0.0,49.0,35.0,26.0,9.0,8.0,0.0,0.0,0.0,4.0,45.0,27.0,17.0,6.0,8.0,2.0,6.0,192.0,367.0,24.0,1667.0
2023-520,Roland Garros,Clay,128,G,20230529,152,211533,17.0,,Jelena Ostapenko,R,177.0,LAT,25.9,206124,,,Tereza Martincova,R,178.0,CZE,28.5,6-3 7-5,3,R128,104.0,2.0,2.0,78.0,40.0,25.0,18.0,11.0,2.0,6.0,1.0,4.0,80.0,56.0,29.0,10.0,10.0,10.0,16.0,17.0,2130.0,93.0,683.0
2023-520,Roland Garros,Clay,128,G,20230529,153,220548,,,Peyton Stearns,R,,USA,21.6,211701,,,Katerina Siniakova,R,174.0,CZE,27.0,7-6(7) 6-2,3,R128,100.0,0.0,2.0,69.0,51.0,28.0,11.0,10.0,3.0,8.0,2.0,11.0,69.0,41.0,24.0,6.0,10.0,3.0,10.0,69.0,851.0,48.0,1057.0
2023-520,Roland Garros,Clay,128,G,20230529,154,214954,,,Marketa Vondrousova,L,173.0,CZE,23.9,219917,,,Alycia Parks,R,185.0,USA,22.4,6-4 6-0,3,R128,71.0,1.0,4.0,45.0,25.0,20.0,12.0,8.0,3.0,4.0,2.0,10.0,58.0,32.0,18.0,7.0,8.0,6.0,11.0,60.0,936.0,45.0,1097.0
2023-520,Roland Garros,Clay,128,G,20230529,155,214082,9.0,,Daria Kasatkina,R,170.0,RUS,26.0,215898,,,Jule Niemeier,R,178.0,GER,23.7,6-3 6-4,3,R128,94.0,0.0,9.0,59.0,39.0,24.0,5.0,9.0,3.0,8.0,0.0,5.0,62.0,37.0,19.0,4.0,10.0,4.0,12.0,9.0,3275.0,76.0,789.0
2023-520,Roland Garros,Clay,128,G,20230529,156,201585,,,Sloane Stephens,R,170.0,USA,30.1,201662,16.0,,Karolina Pliskova,R,184.0,CZE,31.1,6-0 6-4,3,R128,85.0,0.0,0.0,61.0,40.0,29.0,9.0,8.0,3.0,4.0,0.0,6.0,54.0,36.0,21.0,4.0,8.0,3.0,8.0,30.0,1360.0,16.0,2160.0
2023-520,Roland Garros,Clay,128,G,20230529,157,219875,,,Varvara Gracheva,R,,FRA,22.8,213646,,,Dalma Galfi,R,178.0,HUN,24.7,6-4 2-6 6-1,3,R128,117.0,1.0,4.0,96.0,56.0,37.0,21.0,13.0,5.0,8.0,3.0,4.0,77.0,49.0,30.0,12.0,12.0,2.0,6.0,41.0,1147.0,98.0,674.0
2023-520,Roland Garros,Clay,128,G,20230529,158,201709,,,Yulia Putintseva,R,163.0,KAZ,28.3,202628,,,Maryna Zanevska,R,175.0,BEL,29.7,7-5 7-6(3),3,R128,137.0,0.0,2.0,86.0,63.0,40.0,8.0,12.0,7.0,11.0,3.0,5.0,97.0,54.0,31.0,19.0,12.0,11.0,16.0,58.0,975.0,89.0,717.0
2023-520,Roland Garros,Clay,128,G,20230529,159,221012,19.0,,Qinwen Zheng,R,,CHN,20.6,214461,,Q,Tamara Zidansek,R,168.0,SLO,25.4,6-3 6-1,3,R128,75.0,5.0,7.0,53.0,23.0,17.0,13.0,8.0,0.0,2.0,0.0,3.0,53.0,35.0,15.0,6.0,8.0,5.0,11.0,19.0,1998.0,112.0,604.0
