tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2020-0718,Dubai,Hard,32,P,20200217,287,214981,,SE,Elena Rybakina,R,184.0,KAZ,20.6,211701,,Q,Katerina Siniakova,R,174.0,CZE,23.7,6-3 6-3,3,R16,81.0,4.0,0.0,56.0,36.0,25.0,10.0,9.0,6.0,8.0,3.0,5.0,52.0,30.0,15.0,8.0,9.0,2.0,7.0,19.0,2141.0,58.0,996.0
2020-0718,Dubai,Hard,32,P,20200217,286,201662,2,,Karolina Pliskova,R,184.0,CZE,27.9,201540,,Q,Kristina Mladenovic,R,184.0,FRA,26.7,6-1 6-2,3,R16,67.0,4.0,5.0,52.0,26.0,22.0,14.0,8.0,0.0,0.0,1.0,8.0,49.0,24.0,15.0,8.0,7.0,3.0,7.0,3.0,5290.0,38.0,1360.0
2020-0718,Dubai,Hard,32,P,20200217,284,202460,,WC,Ons Jabeur,R,167.0,TUN,25.4,201590,,,Alison Riske Amritraj,R,173.0,USA,29.6,7-6(3) 1-6 6-3,3,R32,132.0,5.0,5.0,95.0,45.0,36.0,24.0,14.0,8.0,11.0,1.0,11.0,99.0,59.0,42.0,20.0,14.0,4.0,6.0,45.0,1190.0,18.0,2360.0
2020-0718,Dubai,Hard,32,P,20200217,283,210722,,,Elise Mertens,R,179.0,BEL,24.2,202492,,,Qiang Wang,R,172.0,CHN,28.0,6-3 6-0,3,R32,62.0,2.0,2.0,43.0,24.0,18.0,11.0,7.0,3.0,4.0,0.0,4.0,50.0,28.0,12.0,10.0,8.0,1.0,7.0,22.0,1950.0,28.0,1733.0
2020-0718,Dubai,Hard,32,P,20200217,282,214544,7,,Aryna Sabalenka,R,182.0,BLR,21.7,206289,,,Maria Sakkari,R,172.0,GRE,24.5,6-2 4-6 6-1,3,R32,122.0,6.0,6.0,84.0,46.0,32.0,20.0,13.0,6.0,9.0,3.0,9.0,92.0,55.0,30.0,16.0,12.0,7.0,13.0,13.0,2820.0,21.0,2085.0
2020-0718,Dubai,Hard,32,P,20200217,281,206108,,Q,Jennifer Brady,R,178.0,USA,24.8,202494,3,,Elina Svitolina,R,174.0,UKR,25.4,6-2 6-1,3,R32,60.0,5.0,1.0,53.0,35.0,25.0,9.0,8.0,3.0,4.0,0.0,5.0,37.0,18.0,10.0,4.0,7.0,2.0,7.0,52.0,1104.0,6.0,4650.0
2020-0718,Dubai,Hard,32,P,20200217,280,214954,,,Marketa Vondrousova,L,173.0,CZE,20.6,201545,,,Anastasija Sevastova,R,169.0,LAT,29.8,6-3 6-2,3,R32,69.0,4.0,4.0,63.0,31.0,25.0,20.0,9.0,5.0,5.0,0.0,1.0,42.0,24.0,15.0,10.0,8.0,1.0,4.0,17.0,2431.0,41.0,1288.0
2020-0718,Dubai,Hard,32,P,20200217,279,206368,,Q,Veronika Kudermetova,R,175.0,RUS,22.8,215035,,,Dayana Yastremska,R,175.0,UKR,19.7,5-7 6-3 7-6(2),3,R32,138.0,4.0,5.0,109.0,65.0,38.0,24.0,16.0,6.0,13.0,3.0,9.0,104.0,62.0,39.0,17.0,17.0,6.0,14.0,39.0,1353.0,26.0,1785.0
2020-0718,Dubai,Hard,32,P,20200217,278,202469,9,,Garbine Muguruza,R,182.0,ESP,26.3,200079,,WC,Kim Clijsters,R,175.0,BEL,36.6,6-2 7-6(6),3,R32,97.0,8.0,3.0,63.0,41.0,30.0,10.0,10.0,3.0,5.0,3.0,10.0,85.0,59.0,34.0,10.0,10.0,11.0,15.0,16.0,2527.0,,
2020-0718,Dubai,Hard,32,P,20200217,277,201549,8,,Petra Martic,R,181.0,CRO,29.0,201444,,LL,Su Wei Hsieh,R,169.0,TPE,34.1,6-4 6-3,3,R32,92.0,3.0,6.0,82.0,44.0,26.0,18.0,9.0,10.0,13.0,0.0,0.0,53.0,31.0,13.0,11.0,10.0,1.0,7.0,15.0,2586.0,40.0,1330.0
2020-0718,Dubai,Hard,32,P,20200217,276,201366,,,Barbora Strycova,R,164.0,CZE,33.8,216153,,,Amanda Anisimova,R,180.0,USA,18.4,7-6(3) 2-6 6-4,3,R32,153.0,2.0,6.0,107.0,61.0,36.0,18.0,15.0,9.0,16.0,1.0,4.0,99.0,64.0,38.0,15.0,15.0,8.0,14.0,35.0,1417.0,29.0,1613.0
2020-0718,Dubai,Hard,32,P,20200217,275,204426,,,Anett Kontaveit,R,174.0,EST,24.1,201514,,Q,Sorana Cirstea,R,176.0,ROU,29.8,6-1 6-3,3,R32,69.0,2.0,1.0,42.0,28.0,22.0,8.0,8.0,0.0,1.0,1.0,5.0,64.0,34.0,15.0,16.0,8.0,9.0,14.0,24.0,1881.0,70.0,855.0
2020-0718,Dubai,Hard,32,P,20200217,274,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,28.6,202505,4,,Belinda Bencic,R,175.0,SUI,22.9,1-6 6-1 6-1,3,R32,90.0,2.0,9.0,58.0,32.0,19.0,11.0,10.0,1.0,5.0,1.0,6.0,74.0,40.0,24.0,10.0,11.0,7.0,14.0,31.0,1486.0,4.0,4720.0
2020-0718,Dubai,Hard,32,P,20200217,273,214981,,SE,Elena Rybakina,R,184.0,KAZ,20.6,213550,5,,Sofia Kenin,R,170.0,USA,21.2,6-7(2) 6-3 6-3,3,R32,120.0,7.0,1.0,94.0,54.0,35.0,26.0,15.0,4.0,5.0,4.0,6.0,102.0,61.0,42.0,19.0,15.0,6.0,10.0,19.0,2141.0,7.0,4495.0
2020-0718,Dubai,Hard,32,P,20200217,272,211701,,Q,Katerina Siniakova,R,174.0,CZE,23.7,214096,,,Karolina Muchova,R,178.0,CZE,23.4,6-4 4-6 6-0,3,R32,112.0,5.0,4.0,81.0,57.0,42.0,10.0,13.0,5.0,7.0,3.0,3.0,82.0,55.0,37.0,10.0,13.0,6.0,11.0,58.0,996.0,27.0,1752.0
2020-0718,Dubai,Hard,32,P,20200217,271,201540,,Q,Kristina Mladenovic,R,184.0,FRA,26.7,205925,,Q,Aliaksandra Sasnovich,R,174.0,BLR,25.9,6-4 6-3,3,R32,92.0,1.0,3.0,62.0,39.0,29.0,7.0,10.0,3.0,6.0,2.0,2.0,63.0,44.0,22.0,9.0,9.0,2.0,7.0,38.0,1360.0,114.0,577.0
2020-M004,Acapulco,Hard,32,I,20200224,300,201586,7,,Heather Watson,R,170.0,GBR,27.7,220367,,Q,Leylah Fernandez,L,168.0,CAN,17.4,6-4 6-7(8) 6-1,3,F,166.0,6.0,4.0,112.0,67.0,53.0,19.0,15.0,6.0,8.0,0.0,5.0,93.0,60.0,39.0,13.0,14.0,4.0,9.0,69.0,844.0,190.0,313.0
2020-M004,Acapulco,Hard,32,I,20200224,299,220367,,Q,Leylah Fernandez,L,168.0,CAN,17.4,213887,,WC,Renata Zarazua,R,,MEX,22.4,6-3 6-3,3,SF,87.0,0.0,5.0,59.0,38.0,24.0,11.0,9.0,2.0,5.0,0.0,6.0,57.0,43.0,17.0,6.0,9.0,4.0,10.0,190.0,313.0,270.0,216.0
2020-M004,Acapulco,Hard,32,I,20200224,298,201586,7,,Heather Watson,R,170.0,GBR,27.7,216016,,Q,Xiyu Wang,L,,CHN,18.9,6-4 7-6(6),3,SF,106.0,8.0,2.0,80.0,48.0,32.0,16.0,11.0,4.0,7.0,6.0,10.0,69.0,39.0,28.0,10.0,11.0,0.0,4.0,69.0,844.0,127.0,506.0
2020-M004,Acapulco,Hard,32,I,20200224,297,213887,,WC,Renata Zarazua,R,,MEX,22.4,214461,,,Tamara Zidansek,R,168.0,SLO,22.1,6-2 3-6 6-2,3,QF,104.0,0.0,0.0,62.0,49.0,34.0,9.0,12.0,1.0,3.0,1.0,1.0,84.0,67.0,39.0,8.0,13.0,3.0,8.0,270.0,216.0,74.0,790.0
2020-M004,Acapulco,Hard,32,I,20200224,296,220367,,Q,Leylah Fernandez,L,168.0,CAN,17.4,215713,,,Anastasia Potapova,R,175.0,RUS,18.9,6-3 7-5,3,QF,93.0,3.0,3.0,73.0,45.0,34.0,12.0,11.0,3.0,5.0,1.0,3.0,63.0,32.0,19.0,16.0,10.0,3.0,7.0,190.0,313.0,97.0,666.0
2020-M004,Acapulco,Hard,32,I,20200224,295,201586,7,,Heather Watson,R,170.0,GBR,27.7,201539,,,Christina Mchale,R,170.0,USA,27.7,6-3 1-6 6-1,3,QF,112.0,6.0,7.0,75.0,45.0,34.0,13.0,12.0,2.0,5.0,2.0,4.0,76.0,44.0,28.0,13.0,11.0,4.0,8.0,69.0,844.0,86.0,725.0
2020-M004,Acapulco,Hard,32,I,20200224,294,216016,,Q,Xiyu Wang,L,,CHN,18.9,202684,6,,Lin Zhu,R,173.0,CHN,26.0,6-2 6-2,3,QF,61.0,4.0,5.0,46.0,31.0,26.0,9.0,8.0,3.0,3.0,0.0,2.0,44.0,30.0,18.0,5.0,8.0,6.0,10.0,127.0,506.0,77.0,785.0
2020-M004,Acapulco,Hard,32,I,20200224,293,213887,,WC,Renata Zarazua,R,,MEX,22.4,220465,,WC,Katie Volynets,R,,USA,18.1,4-6 7-5 6-0,3,R16,162.0,0.0,7.0,119.0,82.0,52.0,19.0,14.0,12.0,14.0,0.0,17.0,88.0,56.0,38.0,11.0,14.0,3.0,8.0,270.0,216.0,384.0,115.0
2020-M004,Acapulco,Hard,32,I,20200224,292,214461,,,Tamara Zidansek,R,168.0,SLO,22.1,215219,,Q,Kaja Juvan,R,170.0,SLO,19.2,6-2 6-2,3,R16,74.0,0.0,1.0,64.0,44.0,30.0,11.0,8.0,6.0,6.0,3.0,2.0,61.0,43.0,21.0,8.0,8.0,4.0,8.0,74.0,790.0,125.0,510.0
2020-M004,Acapulco,Hard,32,I,20200224,291,215713,,,Anastasia Potapova,R,175.0,RUS,18.9,213583,,,Tatjana Maria,R,172.0,GER,32.5,6-3 6-3,3,R16,84.0,2.0,3.0,58.0,31.0,20.0,14.0,9.0,3.0,6.0,3.0,4.0,61.0,39.0,20.0,6.0,9.0,4.0,10.0,97.0,666.0,90.0,701.0
2020-M004,Acapulco,Hard,32,I,20200224,290,220367,,Q,Leylah Fernandez,L,168.0,CAN,17.4,211702,8,,Nao Hibino,R,163.0,JPN,25.2,6-3 6-0,3,R16,64.0,2.0,1.0,57.0,37.0,24.0,14.0,8.0,4.0,5.0,0.0,4.0,38.0,23.0,9.0,4.0,7.0,0.0,5.0,190.0,313.0,71.0,821.0
2020-M004,Acapulco,Hard,32,I,20200224,289,201586,7,,Heather Watson,R,170.0,GBR,27.7,201435,,,Kateryna Bondarenko,R,175.0,UKR,33.5,7-6(2) 6-2,3,R16,104.0,5.0,6.0,76.0,35.0,25.0,17.0,10.0,4.0,8.0,1.0,9.0,70.0,38.0,19.0,12.0,10.0,3.0,9.0,69.0,844.0,494.0,77.0
2020-M004,Acapulco,Hard,32,I,20200224,288,201539,,,Christina Mchale,R,170.0,USA,27.7,214452,,Q,Caroline Dolehide,R,178.0,USA,21.4,5-7 6-4 6-3,3,R16,171.0,0.0,7.0,111.0,74.0,46.0,21.0,15.0,10.0,13.0,3.0,8.0,98.0,55.0,36.0,21.0,16.0,7.0,12.0,86.0,725.0,139.0,440.0
2020-M004,Acapulco,Hard,32,I,20200224,287,202684,6,,Lin Zhu,R,173.0,CHN,26.0,211107,,,Katie Boulter,R,180.0,GBR,23.5,7-6(2) 7-5,3,R16,108.0,3.0,2.0,68.0,46.0,34.0,12.0,12.0,1.0,4.0,2.0,7.0,85.0,44.0,32.0,15.0,12.0,5.0,9.0,77.0,785.0,394.0,110.0
2020-M004,Acapulco,Hard,32,I,20200224,286,216016,,Q,Xiyu Wang,L,,CHN,18.9,201506,,Q,Sara Errani,R,164.0,ITA,32.8,7-5 6-7(3) 6-1,3,R16,142.0,13.0,13.0,116.0,74.0,52.0,12.0,15.0,9.0,14.0,0.0,3.0,99.0,77.0,42.0,8.0,16.0,4.0,13.0,127.0,506.0,185.0,321.0
2020-M004,Acapulco,Hard,32,I,20200224,285,213887,,WC,Renata Zarazua,R,,MEX,22.4,201585,1,,Sloane Stephens,R,170.0,USA,26.9,6-4 6-2,3,R32,85.0,0.0,1.0,56.0,39.0,24.0,12.0,9.0,4.0,6.0,1.0,3.0,76.0,52.0,30.0,6.0,9.0,9.0,14.0,270.0,216.0,35.0,1453.0
2020-M004,Acapulco,Hard,32,I,20200224,284,220465,,WC,Katie Volynets,R,,USA,18.1,201603,,,Shelby Rogers,R,175.0,USA,27.3,6-2 7-6(5),3,R32,100.0,0.0,2.0,67.0,53.0,35.0,5.0,10.0,1.0,4.0,4.0,3.0,71.0,42.0,27.0,10.0,10.0,4.0,9.0,384.0,115.0,114.0,572.0
2020-M004,Acapulco,Hard,32,I,20200224,283,214461,,,Tamara Zidansek,R,168.0,SLO,22.1,214939,,,Anna Kalinskaya,R,175.0,RUS,21.2,6-3 6-4,3,R32,91.0,1.0,3.0,83.0,58.0,40.0,12.0,10.0,5.0,6.0,0.0,4.0,56.0,33.0,21.0,11.0,9.0,2.0,5.0,74.0,790.0,111.0,596.0
2020-M004,Acapulco,Hard,32,I,20200224,282,215219,,Q,Kaja Juvan,R,170.0,SLO,19.2,200748,5,,Venus Williams,R,185.0,USA,39.6,4-6 7-6(4) 6-2,3,R32,158.0,5.0,1.0,109.0,70.0,42.0,16.0,15.0,11.0,17.0,1.0,13.0,104.0,54.0,34.0,18.0,15.0,3.0,10.0,125.0,510.0,64.0,899.0
2020-M004,Acapulco,Hard,32,I,20200224,281,213583,,,Tatjana Maria,R,172.0,GER,32.5,213631,3,,Marie Bouzkova,R,180.0,CZE,21.5,6-4 1-6 6-2,3,R32,145.0,0.0,0.0,92.0,51.0,32.0,22.0,12.0,7.0,10.0,0.0,11.0,85.0,53.0,34.0,15.0,13.0,4.0,8.0,90.0,701.0,57.0,985.0
2020-M004,Acapulco,Hard,32,I,20200224,280,215713,,,Anastasia Potapova,R,175.0,RUS,18.9,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,25.4,4-6 7-5 6-1,3,R32,138.0,2.0,5.0,84.0,47.0,29.0,19.0,14.0,6.0,11.0,1.0,7.0,103.0,55.0,27.0,23.0,15.0,6.0,14.0,97.0,666.0,200.0,293.0
2020-M004,Acapulco,Hard,32,I,20200224,279,220367,,Q,Leylah Fernandez,L,168.0,CAN,17.4,211411,,,Nina Stojanovic,R,176.0,SRB,23.5,6-4 6-1,3,R32,70.0,1.0,4.0,55.0,29.0,18.0,14.0,9.0,1.0,3.0,0.0,4.0,45.0,23.0,13.0,7.0,8.0,0.0,5.0,190.0,313.0,82.0,751.0
2020-M004,Acapulco,Hard,32,I,20200224,278,211702,8,,Nao Hibino,R,163.0,JPN,25.2,201551,,,Arantxa Rus,L,180.0,NED,29.1,6-3 6-1,3,R32,93.0,1.0,1.0,66.0,39.0,29.0,12.0,8.0,9.0,10.0,1.0,4.0,69.0,50.0,20.0,13.0,8.0,12.0,17.0,71.0,821.0,75.0,789.0
2020-M004,Acapulco,Hard,32,I,20200224,277,201586,7,,Heather Watson,R,170.0,GBR,27.7,201535,,,Coco Vandeweghe,R,185.0,USA,28.2,4-6 6-4 6-4,3,R32,150.0,6.0,3.0,96.0,55.0,38.0,19.0,15.0,5.0,9.0,9.0,11.0,106.0,56.0,40.0,19.0,15.0,10.0,15.0,69.0,844.0,193.0,305.0
2020-M004,Acapulco,Hard,32,I,20200224,276,201435,,,Kateryna Bondarenko,R,175.0,UKR,33.5,203575,,,Danka Kovinic,R,169.0,MNE,25.2,6-7(7) 6-4 6-2,3,R32,167.0,0.0,14.0,120.0,68.0,44.0,20.0,15.0,9.0,14.0,5.0,15.0,113.0,67.0,39.0,17.0,15.0,9.0,17.0,494.0,77.0,87.0,714.0
2020-M004,Acapulco,Hard,32,I,20200224,275,214452,,Q,Caroline Dolehide,R,178.0,USA,21.4,213672,,Q,Usue Maitane Arconada,R,165.0,USA,21.3,6-2 6-2,3,R32,64.0,2.0,4.0,45.0,28.0,19.0,8.0,8.0,3.0,5.0,1.0,4.0,48.0,33.0,15.0,5.0,8.0,1.0,7.0,139.0,440.0,132.0,464.0
2020-M004,Acapulco,Hard,32,I,20200224,274,201539,,,Christina Mchale,R,170.0,USA,27.7,201616,4,,Lauren Davis,R,157.0,USA,26.3,6-2 1-6 6-4,3,R32,127.0,1.0,5.0,87.0,49.0,28.0,21.0,13.0,2.0,7.0,1.0,1.0,74.0,46.0,27.0,14.0,12.0,4.0,9.0,86.0,725.0,60.0,962.0
2020-M004,Acapulco,Hard,32,I,20200224,273,202684,6,,Lin Zhu,R,173.0,CHN,26.0,215290,,,Katarina Zavatska,R,173.0,UKR,20.0,7-6(2) 6-2,3,R32,101.0,0.0,3.0,69.0,42.0,29.0,9.0,10.0,2.0,6.0,1.0,4.0,65.0,30.0,17.0,11.0,10.0,3.0,9.0,77.0,785.0,106.0,627.0
2020-M004,Acapulco,Hard,32,I,20200224,272,211107,,,Katie Boulter,R,180.0,GBR,23.5,215371,,LL,Francesca Di Lorenzo,L,170.0,USA,22.5,2-6 6-3 6-2,3,R32,119.0,2.0,6.0,89.0,43.0,29.0,25.0,13.0,6.0,9.0,0.0,2.0,71.0,50.0,29.0,12.0,12.0,3.0,7.0,394.0,110.0,120.0,537.0
2020-M004,Acapulco,Hard,32,I,20200224,271,201506,,Q,Sara Errani,R,164.0,ITA,32.8,204427,,,Sara Sorribes Tormo,R,176.0,ESP,23.3,7-5 6-4,3,R32,141.0,0.0,9.0,94.0,69.0,36.0,9.0,11.0,9.0,15.0,0.0,5.0,71.0,50.0,22.0,5.0,11.0,5.0,13.0,185.0,321.0,80.0,767.0
2020-M004,Acapulco,Hard,32,I,20200224,270,216016,,Q,Xiyu Wang,L,,CHN,18.9,206374,2,,Yafan Wang,R,170.0,CHN,25.8,6-4 7-6(8),3,R32,110.0,0.0,5.0,79.0,52.0,32.0,11.0,11.0,8.0,12.0,0.0,2.0,67.0,33.0,18.0,17.0,11.0,3.0,8.0,127.0,506.0,56.0,1015.0
2020-1003,Doha,Hard,64,P,20200224,300,214544,9,,Aryna Sabalenka,R,182.0,BLR,21.8,201520,8,,Petra Kvitova,L,183.0,CZE,29.9,6-3 6-3,3,F,74.0,7.0,3.0,65.0,51.0,37.0,7.0,9.0,5.0,5.0,2.0,1.0,53.0,36.0,17.0,11.0,9.0,5.0,8.0,13.0,2815.0,11.0,2981.0
2020-1003,Doha,Hard,64,P,20200224,299,201520,8,,Petra Kvitova,L,183.0,CZE,29.9,202458,1,,Ashleigh Barty,R,166.0,AUS,23.8,6-4 2-6 6-4,3,SF,111.0,7.0,3.0,87.0,53.0,34.0,18.0,14.0,4.0,8.0,1.0,1.0,81.0,53.0,33.0,14.0,14.0,0.0,4.0,11.0,2981.0,1.0,8367.0
2020-1003,Doha,Hard,64,P,20200224,298,214544,9,,Aryna Sabalenka,R,182.0,BLR,21.8,201320,,,Svetlana Kuznetsova,R,174.0,RUS,34.6,6-4 6-3,3,SF,73.0,0.0,2.0,57.0,43.0,31.0,7.0,10.0,1.0,3.0,1.0,0.0,57.0,45.0,23.0,6.0,9.0,1.0,5.0,13.0,2815.0,46.0,1178.0
2020-1003,Doha,Hard,64,P,20200224,297,202458,1,,Ashleigh Barty,R,166.0,AUS,23.8,202469,11,,Garbine Muguruza,R,182.0,ESP,26.3,6-1 6-7(4) 6-2,3,QF,113.0,4.0,2.0,95.0,57.0,43.0,17.0,14.0,7.0,9.0,0.0,2.0,88.0,65.0,38.0,10.0,13.0,5.0,11.0,1.0,8367.0,16.0,2522.0
2020-1003,Doha,Hard,64,P,20200224,296,201520,8,,Petra Kvitova,L,183.0,CZE,29.9,202460,,WC,Ons Jabeur,R,167.0,TUN,25.4,7-6(2) 7-6(4),3,QF,104.0,1.0,1.0,77.0,53.0,29.0,13.0,12.0,3.0,8.0,4.0,3.0,89.0,55.0,30.0,16.0,12.0,3.0,8.0,11.0,2981.0,44.0,1185.0
2020-1003,Doha,Hard,64,P,20200224,295,201320,,,Svetlana Kuznetsova,R,174.0,RUS,34.6,202505,4,,Belinda Bencic,R,175.0,SUI,22.9,6-4 6-4,3,QF,95.0,7.0,3.0,63.0,36.0,27.0,16.0,10.0,3.0,4.0,5.0,4.0,76.0,51.0,35.0,7.0,10.0,9.0,12.0,46.0,1178.0,9.0,3875.0
2020-1003,Doha,Hard,64,P,20200224,294,214544,9,,Aryna Sabalenka,R,182.0,BLR,21.8,202453,,,Saisai Zheng,R,170.0,CHN,26.0,3-6 7-6(2) 6-3,3,QF,140.0,2.0,6.0,103.0,68.0,47.0,14.0,16.0,3.0,8.0,1.0,2.0,93.0,75.0,43.0,9.0,14.0,4.0,8.0,13.0,2815.0,37.0,1380.0
2020-1003,Doha,Hard,64,P,20200224,293,202458,1,,Ashleigh Barty,R,166.0,AUS,23.8,214981,14,,Elena Rybakina,R,184.0,KAZ,20.6,W/O,3,R16,,,,,,,,,,,,,,,,,,,,1.0,8367.0,17.0,2416.0
2020-1003,Doha,Hard,64,P,20200224,292,202469,11,,Garbine Muguruza,R,182.0,ESP,26.3,215035,,,Dayana Yastremska,R,175.0,UKR,19.7,6-2 6-4,3,R16,70.0,1.0,0.0,53.0,44.0,29.0,5.0,9.0,2.0,4.0,1.0,8.0,61.0,30.0,19.0,12.0,9.0,4.0,9.0,16.0,2522.0,25.0,1785.0
2020-1003,Doha,Hard,64,P,20200224,291,202460,,WC,Ons Jabeur,R,167.0,TUN,25.4,201662,3,,Karolina Pliskova,R,184.0,CZE,27.9,6-4 3-6 6-3,3,R16,107.0,5.0,3.0,78.0,48.0,35.0,20.0,14.0,4.0,6.0,4.0,3.0,92.0,68.0,48.0,10.0,14.0,7.0,10.0,44.0,1185.0,3.0,5200.0
2020-1003,Doha,Hard,64,P,20200224,290,201520,8,,Petra Kvitova,L,183.0,CZE,29.9,211533,,,Jelena Ostapenko,R,177.0,LAT,22.7,6-2 5-7 6-1,3,R16,118.0,9.0,9.0,96.0,66.0,42.0,12.0,14.0,4.0,9.0,2.0,11.0,85.0,54.0,31.0,6.0,13.0,9.0,17.0,11.0,2981.0,41.0,1256.0
2020-1003,Doha,Hard,64,P,20200224,289,201320,,,Svetlana Kuznetsova,R,174.0,RUS,34.6,216153,,,Amanda Anisimova,R,180.0,USA,18.4,W/O,3,R16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1178.0,29.0,1613.0
2020-1003,Doha,Hard,64,P,20200224,288,202505,4,,Belinda Bencic,R,175.0,SUI,22.9,201709,,,Yulia Putintseva,R,163.0,KAZ,25.1,6-4 6-3,3,R16,88.0,1.0,3.0,63.0,42.0,30.0,11.0,10.0,2.0,4.0,0.0,2.0,68.0,48.0,27.0,7.0,9.0,5.0,9.0,9.0,3875.0,32.0,1475.0
2020-1003,Doha,Hard,64,P,20200224,287,202453,,,Saisai Zheng,R,170.0,CHN,26.0,202428,7,,Kiki Bertens,R,182.0,NED,28.2,3-6 6-3 6-4,3,R16,130.0,1.0,4.0,81.0,62.0,39.0,4.0,14.0,4.0,10.0,1.0,5.0,100.0,69.0,35.0,14.0,14.0,7.0,14.0,37.0,1380.0,6.0,4335.0
2020-1003,Doha,Hard,64,P,20200224,286,214544,9,,Aryna Sabalenka,R,182.0,BLR,21.8,206289,15,,Maria Sakkari,R,172.0,GRE,24.5,6-3 6-0,3,R16,53.0,1.0,0.0,44.0,27.0,23.0,7.0,8.0,3.0,4.0,3.0,1.0,35.0,24.0,10.0,3.0,7.0,2.0,7.0,13.0,2815.0,20.0,2085.0
2020-1003,Doha,Hard,64,P,20200224,285,202458,1,,Ashleigh Barty,R,166.0,AUS,23.8,201696,,Q,Laura Siegemund,R,168.0,GER,31.9,6-3 6-2,3,R32,73.0,4.0,1.0,54.0,32.0,22.0,12.0,9.0,4.0,6.0,0.0,4.0,48.0,33.0,17.0,5.0,8.0,3.0,8.0,1.0,8367.0,68.0,845.0
2020-1003,Doha,Hard,64,P,20200224,284,214981,14,,Elena Rybakina,R,184.0,KAZ,20.6,202421,,,Alison Van Uytvanck,R,173.0,BEL,25.9,5-7 6-2 7-6(8),3,R32,141.0,5.0,3.0,108.0,65.0,47.0,23.0,16.0,9.0,11.0,9.0,1.0,122.0,84.0,55.0,19.0,16.0,8.0,11.0,17.0,2416.0,62.0,925.0
2020-1003,Doha,Hard,64,P,20200224,283,202469,11,,Garbine Muguruza,R,182.0,ESP,26.3,201548,,,Ajla Tomljanovic,R,180.0,AUS,26.8,6-1 6-2,3,R32,58.0,4.0,1.0,44.0,28.0,22.0,8.0,8.0,2.0,3.0,2.0,7.0,43.0,23.0,12.0,6.0,7.0,2.0,7.0,16.0,2522.0,54.0,1030.0
2020-1003,Doha,Hard,64,P,20200224,282,215035,,,Dayana Yastremska,R,175.0,UKR,19.7,213550,6,,Sofia Kenin,R,170.0,USA,21.2,6-3 7-6(4),3,R32,95.0,13.0,5.0,75.0,43.0,29.0,18.0,11.0,4.0,6.0,3.0,3.0,72.0,48.0,28.0,11.0,10.0,2.0,5.0,25.0,1785.0,5.0,4490.0
2020-1003,Doha,Hard,64,P,20200224,281,201662,3,,Karolina Pliskova,R,184.0,CZE,27.9,211095,,Q,Bernarda Pera,L,175.0,USA,25.2,6-3 6-0,3,R32,55.0,4.0,1.0,48.0,30.0,22.0,11.0,8.0,2.0,3.0,1.0,8.0,41.0,19.0,10.0,6.0,7.0,4.0,9.0,3.0,5200.0,63.0,913.0
2020-1003,Doha,Hard,64,P,20200224,280,202460,,WC,Ons Jabeur,R,167.0,TUN,25.4,206108,,,Jennifer Brady,R,178.0,USA,24.8,6-4 6-3,3,R32,78.0,3.0,2.0,59.0,29.0,24.0,14.0,9.0,5.0,7.0,0.0,2.0,69.0,42.0,22.0,14.0,10.0,8.0,13.0,44.0,1185.0,45.0,1179.0
2020-1003,Doha,Hard,64,P,20200224,279,211533,,,Jelena Ostapenko,R,177.0,LAT,22.7,201366,,,Barbora Strycova,R,164.0,CZE,33.9,6-1 6-2,3,R32,78.0,4.0,3.0,44.0,23.0,19.0,12.0,7.0,2.0,2.0,2.0,1.0,73.0,53.0,28.0,7.0,8.0,13.0,18.0,41.0,1256.0,34.0,1471.0
2020-1003,Doha,Hard,64,P,20200224,278,201520,8,,Petra Kvitova,L,183.0,CZE,29.9,201521,,,Carla Suarez Navarro,R,162.0,ESP,31.4,4-6 6-3 6-0,3,R32,102.0,6.0,5.0,76.0,47.0,33.0,20.0,13.0,2.0,3.0,1.0,1.0,83.0,55.0,33.0,12.0,12.0,5.0,9.0,11.0,2981.0,70.0,822.0
2020-1003,Doha,Hard,64,P,20200224,277,216153,,,Amanda Anisimova,R,180.0,USA,18.4,202494,5,,Elina Svitolina,R,174.0,UKR,25.4,6-3 6-3,3,R32,64.0,1.0,1.0,61.0,48.0,33.0,8.0,9.0,3.0,3.0,2.0,3.0,53.0,34.0,26.0,7.0,9.0,3.0,6.0,29.0,1613.0,7.0,4301.0
